Var1,expon_BIC,offset_BIC,mse_BIC,rsq_BIC,BF_model
0.6,0.607618383302089,-1.05428763558887,0.0162033339549232,0.858397372444726,8.73980621540475e-11
0.6,0.494987869579166,-1.21811470600404,0.0153586828873207,0.829399603775755,1.32404388046288e-14
0.6,0.600013347733139,-1.07957189337896,0.0155716594724009,0.854789146744007,4.38705147841226e-14
0.6,0.518747438475059,-1.1387708417291,0.0186949580701591,0.799301794300278,1.81107613714055e-11
0.6,0.345370426670236,-1.47988828838931,0.0227311171676026,0.757926857282222,0.000123846233117388
0.6,0.570278113919885,-1.10152859531905,0.0147899911816408,0.851268426484207,6.01257404267043e-14
0.6,0.482962096302323,-1.28644977473971,0.0133241732873433,0.875545747697741,4.71038526575542e-13
0.6,0.625704511676274,-0.997983576062948,0.0125093316558952,0.884990902073952,3.2814638126364e-11
0.6,0.577271830736035,-1.12822061508922,0.0140592677619221,0.850418179027613,3.72564405037099e-09
0.6,0.682502837504545,-0.958265614675506,0.0175391164597784,0.857465477994607,2.05109960627662e-10
0.6,0.479394518593955,-1.23486448470169,0.0111936562601452,0.888950773118241,6.07703679977346e-19
0.6,0.641252456547016,-1.1087275781917,0.0103288465786939,0.912302231272953,3.27768363039402e-19
0.6,0.638332647644656,-1.18457197949249,0.0145571319351593,0.861202028029312,2.86520247245543e-09
0.6,0.627708933197918,-1.0655476739214,0.0169859196604341,0.841007795910425,3.51365435999202e-06
0.6,0.566910444644701,-1.16404757747201,0.0156086926259072,0.854399113146321,1.21762639003064e-13
0.6,0.59733675360497,-1.1146060840537,0.00901042929498389,0.913388738693622,1.0224872442806e-18
0.6,0.592477197540862,-1.11003366855969,0.0147828801411076,0.880176509309785,3.78771251485271e-17
0.6,0.620847604101579,-1.03620037758587,0.0211568741837446,0.798023985823416,2.59871333802735e-05
0.6,0.598238645199729,-1.10888050370676,0.0210682252856548,0.822470652777288,1.47636075832119e-09
0.6,0.600529369328021,-1.10094275782241,0.0178537967291793,0.846441186915626,5.34518010877122e-12
0.6,0.623551775118769,-1.03174711436475,0.0160500035765832,0.852863417036369,1.9110907120877e-12
0.6,0.606898253340294,-1.08514351335492,0.0143326874020583,0.8713548097689,3.05489882274571e-13
0.6,0.542435254999969,-1.12594726668652,0.0163216586472408,0.820779360947269,7.29856093518226e-10
0.6,0.519252358643876,-1.23331088389085,0.010104110915969,0.90695841950479,1.36802639453125e-13
0.6,0.645929625815989,-0.981092663186737,0.0124946172069967,0.882101724325988,1.19140572347414e-10
0.6,0.763041652219856,-0.824448873962435,0.0178238417321552,0.866534154993174,4.32091397416336e-09
0.6,0.573479794710166,-1.14648992044929,0.0128931719933151,0.883872485975478,5.41365411253097e-19
0.6,0.646337874397853,-0.991896880120699,0.0147769460093159,0.870481769612226,8.16309684846963e-14
0.6,0.643403064678121,-0.951033465109842,0.0155752255649051,0.853531275315709,1.28268136877811e-10
0.6,0.574367233413791,-1.09275573663834,0.016710875080731,0.842428349948736,2.75750198357589e-12
0.6,0.712175422433683,-0.983470198808456,0.0181947566864541,0.857196038549666,1.24741633356089e-09
0.6,0.535758255778393,-1.17534451451834,0.0131711720721251,0.869248307385649,2.41907873636687e-17
0.6,0.609467379083626,-1.03182102222082,0.0132762638922953,0.880068388810641,5.9972532964518e-13
0.6,0.590233676312708,-1.08492836691339,0.0150233533329219,0.856256442322044,9.16138701187933e-13
0.6,0.634594184148929,-1.08711001318637,0.016776045128987,0.854304282272652,1.5228657987074e-15
0.6,0.717058808525378,-0.915704523589782,0.0146514537613506,0.889416572706514,3.49385628045515e-13
0.6,0.587168250736196,-1.09234219802048,0.0163035789518033,0.857869765404832,8.10594650879785e-15
0.6,0.701692003973868,-0.92904948164974,0.0171456362821744,0.850015545567069,5.27784497226127e-07
0.6,0.616284161652783,-1.0925163192864,0.0163549956299488,0.858814174865528,1.70803415244151e-13
0.6,0.657253030132691,-0.982975233965342,0.0110792405929824,0.898808051320243,1.64113492620219e-12
0.6,0.582205912274631,-1.12155649916017,0.0122214491630427,0.901058992478773,6.52172597041722e-21
0.6,0.518362839818263,-1.14435277321508,0.0142738908119374,0.847329700365867,1.17985636759598e-14
0.6,0.65129196340674,-0.989652418530888,0.01092846978626,0.897100701102126,7.75735889053494e-14
0.6,0.636667422014178,-1.14396961236038,0.0166902399821264,0.84860147231662,1.58442214627433e-10
0.6,0.556751037452642,-1.10573991915044,0.0140748389892157,0.861665470952166,2.87563955407312e-15
0.6,0.555478590690904,-1.11053484175099,0.0187273518661526,0.826538796626476,1.28059155541462e-09
